time_sec,grid_power_mw,gas1_power_mw,gas2_power_mw,gas3_power_mw,wind_power_mw,solar_power_mw,bess_soc_percent,bess_power_mw,critical1_load_mw,critical2_load_mw,hvac_load_mw,aux_load_mw,total_load_mw
75480,15.0,8.5,8.5,9.94,2.28,0.0,24.8,0.0,18.29,18.92,3.64,3.38,44.22
75540,15.56,8.5,8.5,10.0,2.44,0.0,24.8,0.0,18.77,18.85,3.63,3.75,45.0
75600,15.0,8.5,8.5,8.82,2.49,0.0,24.8,0.0,18.02,18.03,3.62,3.63,43.3
75660,15.0,8.5,8.5,8.61,2.41,0.0,24.8,0.0,18.08,18.22,3.62,3.1,43.02
75720,15.0,8.5,8.5,9.95,2.31,0.0,24.8,0.0,18.48,18.74,3.61,3.42,44.25
75780,15.0,8.5,8.5,9.21,2.35,0.0,24.8,0.0,18.33,18.81,3.61,2.8,43.55
75840,15.0,8.5,8.5,9.37,2.29,0.0,24.8,0.0,18.23,18.08,3.6,3.74,43.66
75900,15.0,8.5,8.5,8.66,2.25,0.0,24.8,0.0,18.24,18.06,3.59,3.01,42.91
75960,15.0,8.5,8.5,9.56,2.33,0.0,24.8,0.0,18.94,18.5,3.59,2.85,43.89
76020,15.0,8.5,8.5,8.29,2.31,0.0,24.8,0.0,18.16,18.06,3.58,2.8,42.6
76080,15.0,8.5,8.5,9.45,2.39,0.0,24.8,0.0,18.63,18.42,3.58,3.21,43.84
76140,15.0,8.5,8.5,9.68,2.38,0.0,24.8,0.0,18.05,18.84,3.57,3.6,44.06
76200,15.0,8.5,8.5,8.97,2.41,0.0,24.8,0.0,18.01,18.15,3.56,3.66,43.38
76260,15.0,8.5,8.5,9.22,2.35,0.0,24.8,0.0,18.79,18.36,3.56,2.86,43.57
76320,15.0,8.5,8.5,9.47,2.22,0.0,24.8,0.0,18.87,18.49,3.55,2.78,43.69
76380,15.0,8.5,8.5,9.78,2.07,0.0,24.8,0.0,18.9,18.46,3.54,2.94,43.85
76440,15.0,8.5,8.5,9.33,2.33,0.0,24.8,0.0,18.09,18.67,3.54,3.37,43.66
76500,15.13,8.5,8.5,10.0,2.31,0.0,24.8,0.0,18.72,18.84,3.53,3.35,44.44
76560,15.39,8.5,8.5,10.0,2.46,0.0,24.8,0.0,18.79,18.83,3.53,3.7,44.85
76620,15.0,8.5,8.5,9.3,2.4,0.0,24.8,0.0,18.69,18.1,3.52,3.38,43.7
76680,15.0,8.5,8.5,9.18,2.3,0.0,24.8,0.0,18.25,18.12,3.51,3.61,43.48
76740,15.0,8.5,8.5,9.06,2.37,0.0,24.8,0.0,18.6,18.03,3.51,3.29,43.42
76800,15.0,8.5,8.5,9.36,2.29,0.0,24.8,0.0,18.82,18.13,3.5,3.19,43.64
76860,15.0,8.5,8.5,9.35,2.24,0.0,24.8,0.0,18.42,18.47,3.49,3.2,43.58
76920,15.0,8.5,8.5,9.23,2.26,0.0,24.8,0.0,18.23,18.93,3.49,2.83,43.49
76980,15.0,8.5,8.5,9.77,2.23,0.0,24.8,0.0,18.1,18.7,3.48,3.71,43.99
77040,15.0,8.5,8.5,8.94,2.31,0.0,24.8,0.0,18.65,18.24,3.48,2.89,43.25
77100,15.0,8.5,8.5,9.67,2.34,0.0,24.8,0.0,18.06,18.94,3.47,3.54,44.01
77160,15.0,8.5,8.5,9.12,2.32,0.0,24.8,0.0,18.27,18.51,3.46,3.19,43.44
77220,15.0,8.5,8.5,9.09,2.19,0.0,24.8,0.0,18.27,18.58,3.46,2.97,43.28
77280,15.0,8.5,8.5,9.78,2.16,0.0,24.8,0.0,18.54,18.22,3.45,3.72,43.94
77340,15.0,8.5,8.5,8.86,2.27,0.0,24.8,0.0,18.58,18.21,3.44,2.91,43.13
77400,15.15,8.5,8.5,10.0,2.42,0.0,24.8,0.0,18.79,18.88,3.44,3.46,44.57
77460,15.0,8.5,8.5,8.96,2.28,0.0,24.8,0.0,18.07,18.68,3.43,3.05,43.23
77520,15.18,8.5,8.5,10.0,2.29,0.0,24.8,0.0,18.43,18.9,3.42,3.71,44.47
77580,15.0,8.5,8.5,9.65,2.41,0.0,24.8,0.0,18.48,18.66,3.42,3.51,44.06
77640,15.0,8.5,8.5,9.64,2.18,0.0,24.8,0.0,18.77,18.56,3.41,3.07,43.82
77700,15.0,8.5,8.5,9.25,2.35,0.0,24.8,0.0,18.55,18.58,3.41,3.06,43.6
77760,15.0,8.5,8.5,9.73,2.18,0.0,24.8,0.0,18.78,18.53,3.4,3.21,43.91
77820,15.08,8.5,8.5,10.0,2.19,0.0,24.8,0.0,18.68,18.46,3.39,3.73,44.27
77880,15.0,8.5,8.5,9.26,2.12,0.0,24.8,0.0,18.37,18.34,3.39,3.28,43.38
77940,15.0,8.5,8.5,9.76,2.04,0.0,24.8,0.0,18.88,18.76,3.38,2.79,43.8
78000,15.0,8.5,8.5,9.5,1.99,0.0,24.8,0.0,18.44,18.49,3.37,3.19,43.49
78060,15.0,8.5,8.5,9.78,2.26,0.0,24.8,0.0,18.42,18.5,3.37,3.75,44.04
78120,15.0,8.5,8.5,8.76,2.24,0.0,24.8,0.0,18.24,18.38,3.36,3.02,43.01
78180,15.0,8.5,8.5,9.26,2.19,0.0,24.8,0.0,18.86,18.46,3.36,2.77,43.44
78240,15.0,8.5,8.5,8.45,2.13,0.0,24.8,0.0,18.4,18.01,3.35,2.82,42.57
78300,15.01,8.5,8.5,10.0,2.13,0.0,24.8,0.0,18.8,18.61,3.34,3.37,44.13
78360,15.0,8.5,8.5,9.04,2.25,0.0,24.8,0.0,18.36,18.31,3.34,3.28,43.29
78420,15.0,8.5,8.5,8.92,2.2,0.0,24.8,0.0,18.49,18.49,3.33,2.81,43.12
78480,15.0,8.5,8.5,9.55,2.1,0.0,24.8,0.0,18.81,18.0,3.32,3.51,43.65
78540,15.0,8.5,8.5,9.6,2.08,0.0,24.8,0.0,18.73,18.15,3.32,3.48,43.68
78600,15.0,8.5,8.5,9.1,2.13,0.0,24.8,0.0,18.39,18.23,3.31,3.3,43.23
78660,15.0,8.5,8.5,8.68,2.34,0.0,24.8,0.0,18.56,18.37,3.31,2.78,43.01
78720,15.0,8.5,8.5,8.25,2.18,0.0,24.8,0.0,18.05,18.3,3.3,2.78,42.43
78780,15.0,8.5,8.5,8.41,2.2,0.0,24.8,0.0,18.3,18.15,3.29,2.87,42.61
78840,15.0,8.5,8.5,9.22,2.07,0.0,24.8,0.0,18.08,18.63,3.29,3.29,43.29
78900,15.0,8.5,8.5,9.03,2.21,0.0,24.8,0.0,18.3,18.22,3.28,3.44,43.24
78960,15.0,8.5,8.5,9.37,2.16,0.0,24.8,0.0,18.62,18.26,3.28,3.38,43.53
79020,15.0,8.5,8.5,9.15,2.05,0.0,24.8,0.0,18.91,18.26,3.27,2.76,43.2
79080,15.0,8.5,8.5,9.82,2.05,0.0,24.8,0.0,18.19,18.97,3.26,3.45,43.87
79140,15.0,8.5,8.5,9.05,2.08,0.0,24.8,0.0,18.54,18.07,3.26,3.27,43.13
79200,15.0,8.5,8.5,9.38,2.08,0.0,24.8,0.0,18.34,18.58,3.24,3.3,43.46
79260,15.0,8.5,8.5,8.92,1.97,0.0,24.8,0.0,18.33,18.34,3.17,3.05,42.89
79320,15.0,8.5,8.5,9.87,1.97,0.0,24.8,0.0,18.75,18.76,3.15,3.19,43.84
79380,15.7,8.5,8.5,10.0,2.05,0.0,24.8,0.0,18.99,18.9,3.35,3.52,44.76
79440,15.0,8.5,8.5,8.26,2.14,0.0,24.8,0.0,18.03,18.46,3.15,2.76,42.4
79500,15.0,8.5,8.5,9.4,2.28,0.0,24.8,0.0,18.34,18.57,3.12,3.65,43.68
79560,15.0,8.5,8.5,8.8,2.22,0.0,24.8,0.0,18.69,18.12,3.33,2.88,43.02
79620,15.1,8.5,8.5,10.0,2.13,0.0,24.8,0.0,18.76,18.33,3.39,3.75,44.23
79680,15.0,8.5,8.5,9.15,2.12,0.0,24.8,0.0,18.18,18.47,3.27,3.36,43.27
79740,15.0,8.5,8.5,9.24,2.36,0.0,24.8,0.0,18.79,18.01,3.23,3.57,43.6
79800,15.0,8.5,8.5,9.25,2.53,0.0,24.8,0.0,18.66,18.74,3.36,3.02,43.77
79860,15.0,8.5,8.5,9.07,2.39,0.0,24.8,0.0,18.87,18.63,3.03,2.93,43.46
79920,15.0,8.5,8.5,9.86,2.31,0.0,24.8,0.0,18.99,18.86,3.13,3.2,44.17
79980,15.0,8.5,8.5,9.18,2.12,0.0,24.8,0.0,18.45,18.76,3.09,3.0,43.3
80040,15.0,8.5,8.5,8.8,2.0,0.0,24.8,0.0,18.48,18.4,3.04,2.87,42.8
80100,15.0,8.5,8.5,8.66,2.04,0.0,24.8,0.0,18.22,18.58,3.04,2.85,42.69
80160,15.0,8.5,8.5,9.1,2.12,0.0,24.8,0.0,18.49,18.62,3.25,2.87,43.22
80220,15.0,8.5,8.5,9.89,2.15,0.0,24.8,0.0,18.47,18.92,3.31,3.34,44.04
80280,15.0,8.5,8.5,9.55,2.05,0.0,24.8,0.0,18.46,19.0,3.09,3.06,43.6
80340,15.0,8.5,8.5,9.04,2.07,0.0,24.8,0.0,18.04,18.4,3.37,3.3,43.11
80400,15.0,8.5,8.5,8.7,2.25,0.0,24.8,0.0,18.02,18.92,3.23,2.8,42.96
80460,15.0,8.5,8.5,8.65,2.11,0.0,24.8,0.0,18.0,18.64,3.3,2.83,42.77
80520,15.0,8.5,8.5,9.31,2.11,0.0,24.8,0.0,18.68,18.35,3.29,3.09,43.42
80580,15.0,8.5,8.5,9.16,2.12,0.0,24.8,0.0,18.38,18.51,3.26,3.13,43.28
80640,15.0,8.5,8.5,9.87,2.0,0.0,24.8,0.0,18.38,18.72,3.15,3.61,43.87
80700,15.0,8.5,8.5,9.28,2.15,0.0,24.8,0.0,18.21,18.27,3.28,3.67,43.43
80760,15.0,8.5,8.5,9.37,2.14,0.0,24.8,0.0,18.69,18.4,3.24,3.18,43.51
80820,15.0,8.5,8.5,8.91,2.29,0.0,24.8,0.0,18.33,18.0,3.16,3.7,43.21
80880,15.0,8.5,8.5,9.94,2.36,0.0,24.8,0.0,18.98,18.41,3.31,3.6,44.3
80940,15.0,8.5,8.5,9.54,2.35,0.0,24.8,0.0,18.91,18.44,3.34,3.21,43.89
81000,15.0,8.5,8.5,8.59,2.26,0.0,24.8,0.0,18.15,18.36,3.28,3.06,42.85
81060,15.0,8.5,8.5,9.42,2.32,0.0,24.8,0.0,18.7,18.42,3.07,3.54,43.74
81120,15.0,8.5,8.5,8.5,2.46,0.0,24.8,0.0,18.06,18.03,3.31,3.56,42.96
81180,15.0,8.5,8.5,9.41,2.39,0.0,24.8,0.0,18.75,18.53,3.31,3.21,43.8
81240,15.0,8.5,8.5,9.14,2.44,0.0,24.8,0.0,18.87,18.16,3.29,3.27,43.58
81300,15.0,8.5,8.5,8.28,2.3,0.0,24.8,0.0,18.16,18.29,3.36,2.78,42.59
81360,15.0,8.5,8.5,9.38,2.26,0.0,24.8,0.0,18.48,18.93,3.17,3.06,43.64
81420,15.0,8.5,8.5,9.13,2.19,0.0,24.8,0.0,18.31,18.44,3.25,3.31,43.32
81480,15.0,8.5,8.5,9.61,2.19,0.0,24.8,0.0,18.63,18.88,3.3,3.0,43.8
81540,15.0,8.5,8.5,8.84,2.2,0.0,24.8,0.0,18.54,18.56,3.1,2.84,43.04
81600,15.0,8.5,8.5,9.81,2.34,0.0,24.8,0.0,18.95,18.61,3.37,3.22,44.15
81660,15.0,8.5,8.5,9.17,2.17,0.0,24.8,0.0,18.54,18.67,3.08,3.06,43.34
81720,15.0,8.5,8.5,9.87,2.15,0.0,24.8,0.0,18.98,18.65,3.28,3.1,44.01
81780,15.0,8.5,8.5,9.84,2.11,0.0,24.8,0.0,18.9,18.46,3.29,3.3,43.95
81840,15.0,8.5,8.5,8.86,2.01,0.0,24.8,0.0,18.39,18.08,3.3,3.09,42.87
81900,15.0,8.5,8.5,9.45,2.06,0.0,24.8,0.0,18.54,18.7,3.1,3.17,43.51
81960,15.0,8.5,8.5,9.5,2.26,0.0,24.8,0.0,18.11,18.83,3.15,3.66,43.76
82020,15.19,8.5,8.5,10.0,2.28,0.0,24.8,0.0,18.96,18.99,3.32,3.19,44.46
82080,15.0,8.5,8.5,9.17,2.24,0.0,24.8,0.0,18.46,18.52,3.07,3.36,43.41
82140,15.0,8.5,8.5,8.55,2.11,0.0,24.8,0.0,18.14,18.11,3.08,3.33,42.66
82200,15.0,8.5,8.5,9.58,2.1,0.0,24.8,0.0,18.64,18.56,3.02,3.46,43.68
82260,15.0,8.5,8.5,9.04,2.14,0.0,24.8,0.0,18.35,18.37,3.03,3.43,43.18
82320,15.0,8.5,8.5,9.38,2.15,0.0,24.8,0.0,18.6,18.24,3.38,3.31,43.53
82380,15.0,8.5,8.5,9.85,2.02,0.0,24.8,0.0,18.4,18.9,3.12,3.46,43.87
82440,15.0,8.5,8.5,8.65,2.17,0.0,24.8,0.0,18.17,18.68,3.21,2.77,42.83
82500,15.34,8.5,8.5,10.0,2.22,0.0,24.8,0.0,18.65,18.91,3.27,3.73,44.55
82560,15.0,8.5,8.5,8.62,2.25,0.0,24.8,0.0,18.07,18.39,3.09,3.31,42.86
82620,15.0,8.5,8.5,8.54,2.29,0.0,24.8,0.0,18.07,18.64,3.27,2.85,42.83
82680,15.0,8.5,8.5,9.49,2.46,0.0,24.8,0.0,18.61,18.33,3.32,3.69,43.95
82740,15.0,8.5,8.5,8.9,2.23,0.0,24.8,0.0,18.01,18.57,3.3,3.26,43.14
82800,15.0,8.5,8.5,9.45,2.26,0.0,24.8,0.0,18.28,18.56,3.21,3.65,43.71
82860,15.0,8.5,8.5,8.49,2.34,0.0,24.8,0.0,18.43,18.13,3.13,3.14,42.83
82920,15.0,8.5,8.5,9.19,2.31,0.0,24.8,0.0,18.97,18.38,3.27,2.89,43.5
82980,15.0,8.5,8.5,8.84,2.23,0.0,24.8,0.0,18.44,18.22,3.09,3.31,43.07
83040,15.0,8.5,8.5,8.78,2.18,0.0,24.8,0.0,18.13,18.16,3.07,3.6,42.95
83100,15.0,8.5,8.5,8.85,2.3,0.0,24.8,0.0,18.23,18.19,3.12,3.61,43.15
83160,15.05,8.5,8.5,10.0,2.22,0.0,24.8,0.0,18.67,18.61,3.31,3.68,44.27
83220,15.0,8.5,8.5,9.25,2.26,0.0,24.8,0.0,18.18,18.76,3.25,3.32,43.51
83280,15.0,8.5,8.5,9.25,2.29,0.0,24.8,0.0,18.5,18.94,3.28,2.82,43.54
83340,15.0,8.5,8.5,8.76,2.17,0.0,24.8,0.0,18.25,18.37,3.29,3.03,42.93
83400,15.01,8.5,8.5,10.0,2.32,0.0,24.8,0.0,18.95,18.85,3.35,3.19,44.34
83460,15.0,8.5,8.5,9.33,2.17,0.0,24.8,0.0,18.18,18.27,3.37,3.68,43.5
83520,15.0,8.5,8.5,9.21,2.19,0.0,24.8,0.0,18.22,18.88,3.12,3.18,43.4
83580,15.0,8.5,8.5,8.4,2.21,0.0,24.8,0.0,18.19,18.15,3.17,3.09,42.6
83640,15.0,8.5,8.5,9.73,2.3,0.0,24.8,0.0,18.74,18.76,3.15,3.38,44.03
83700,15.0,8.5,8.5,9.27,2.17,0.0,24.8,0.0,18.59,18.5,3.39,2.97,43.44
83760,15.0,8.5,8.5,9.34,2.28,0.0,24.8,0.0,18.56,18.54,3.37,3.14,43.62
83820,15.0,8.5,8.5,8.67,2.38,0.0,24.8,0.0,18.18,18.62,3.12,3.13,43.05
83880,15.0,8.5,8.5,9.39,2.35,0.0,24.8,0.0,18.66,18.27,3.39,3.43,43.75
83940,15.0,8.5,8.5,8.98,2.27,0.0,24.8,0.0,18.66,18.05,3.38,3.15,43.25
84000,15.0,8.5,8.5,9.45,2.28,0.0,24.8,0.0,18.4,18.43,3.38,3.53,43.73
84060,15.0,8.5,8.5,9.49,2.3,0.0,24.8,0.0,18.78,18.79,3.19,3.02,43.79
84120,15.0,8.5,8.5,9.23,2.2,0.0,24.8,0.0,18.38,18.86,3.05,3.13,43.43
84180,15.0,8.5,8.5,9.23,2.14,0.0,24.8,0.0,18.58,18.75,3.09,2.95,43.37
84240,15.0,8.5,8.5,9.87,1.98,0.0,24.8,0.0,18.95,18.08,3.14,3.69,43.86
84300,15.0,8.5,8.5,9.72,1.98,0.0,24.8,0.0,18.58,18.51,3.12,3.49,43.7
84360,15.0,8.5,8.5,9.27,1.93,0.0,24.8,0.0,18.49,18.55,3.1,3.06,43.2
84420,15.0,8.5,8.5,9.5,2.12,0.0,24.8,0.0,18.71,18.8,3.02,3.09,43.62
84480,15.0,8.5,8.5,8.84,2.22,0.0,24.8,0.0,18.55,18.21,3.01,3.29,43.06
84540,15.0,8.5,8.5,9.92,2.25,0.0,24.8,0.0,18.39,18.99,3.36,3.43,44.17
84600,15.0,8.5,8.5,8.99,2.29,0.0,24.8,0.0,18.54,18.42,3.39,2.93,43.27
84660,15.0,8.5,8.5,9.2,2.24,0.0,24.8,0.0,18.43,18.99,3.22,2.8,43.44
84720,15.0,8.5,8.5,9.47,2.16,0.0,24.8,0.0,18.94,18.74,3.02,2.92,43.62
84780,15.0,8.5,8.5,8.36,2.03,0.0,24.8,0.0,18.03,18.02,3.37,2.97,42.39
84840,15.0,8.5,8.5,9.54,1.95,0.0,24.8,0.0,18.55,18.2,3.34,3.4,43.49
84900,15.0,8.5,8.5,9.76,2.2,0.0,24.8,0.0,18.67,18.97,3.15,3.17,43.96
84960,15.0,8.5,8.5,9.58,2.24,0.0,24.8,0.0,18.77,18.84,3.34,2.87,43.82
85020,15.0,8.5,8.5,9.51,2.34,0.0,24.8,0.0,18.82,18.5,3.32,3.22,43.86
85080,15.0,8.5,8.5,8.67,2.4,0.0,24.8,0.0,18.31,18.45,3.2,3.11,43.07
85140,15.0,8.5,8.5,8.9,2.42,0.0,24.8,0.0,18.04,18.99,3.14,3.16,43.32
85200,15.0,8.5,8.5,9.51,2.37,0.0,24.8,0.0,18.1,18.91,3.24,3.62,43.88
85260,15.0,8.5,8.5,9.53,2.2,0.0,24.8,0.0,18.34,18.71,3.18,3.5,43.73
85320,15.0,8.5,8.5,9.18,2.12,0.0,24.8,0.0,18.09,18.78,3.01,3.42,43.3
85380,15.0,8.5,8.5,9.26,2.28,0.0,24.8,0.0,18.52,18.65,3.03,3.35,43.54
85440,15.0,8.5,8.5,8.7,2.35,0.0,24.8,0.0,18.0,18.89,3.08,3.07,43.05
85500,15.0,8.5,8.5,8.79,2.29,0.0,24.8,0.0,18.29,18.68,3.35,2.76,43.08
85560,15.0,8.5,8.5,8.38,2.35,0.0,24.8,0.0,18.22,18.21,3.22,3.08,42.73
85620,15.19,8.5,8.5,10.0,2.3,0.0,24.8,0.0,18.9,18.86,3.2,3.52,44.49
85680,15.0,8.5,8.5,8.79,2.22,0.0,24.8,0.0,18.21,18.37,3.39,3.05,43.01
85740,15.0,8.5,8.5,8.33,2.16,0.0,24.8,0.0,18.09,18.22,3.32,2.86,42.49
85800,15.53,8.5,8.5,10.0,2.16,0.0,24.8,0.0,19.0,18.69,3.34,3.67,44.69
85860,15.0,8.5,8.5,9.53,2.21,0.0,24.8,0.0,18.58,18.68,3.15,3.32,43.73
85920,15.0,8.5,8.5,8.36,2.41,0.0,24.8,0.0,18.1,18.4,3.3,2.96,42.77
85980,15.0,8.5,8.5,8.15,2.31,0.0,24.8,0.0,18.05,18.35,3.08,2.98,42.46
86040,15.0,8.5,8.5,9.98,2.15,0.0,24.8,0.0,19.0,18.77,3.34,3.03,44.14
86100,15.0,8.5,8.5,9.44,2.29,0.0,24.8,0.0,18.86,18.83,3.09,2.94,43.73
86160,15.0,8.5,8.5,8.09,2.19,0.0,24.8,0.0,18.27,18.17,3.07,2.77,42.28
86220,15.0,8.5,8.5,8.83,2.09,0.0,24.8,0.0,18.53,18.02,3.36,3.01,42.92
86280,15.0,8.5,8.5,9.98,2.2,0.0,24.8,0.0,18.87,18.72,3.09,3.51,44.18
86340,15.0,8.5,8.5,9.82,2.15,0.0,24.8,0.0,18.34,18.76,3.38,3.49,43.97
86400,15.13,8.5,8.5,10.0,1.92,0.0,24.8,0.0,18.54,18.84,3.26,3.41,44.04
