time_sec,hour_of_day,load_mw,utilization_pct
32070,8.91,43.001,86.0
32080,8.91,42.295,84.6
32090,8.91,42.463,84.9
32100,8.92,42.755,85.5
32110,8.92,43.277,86.6
32120,8.92,42.543,85.1
32130,8.93,42.924,85.8
32140,8.93,42.539,85.1
32150,8.93,42.793,85.6
32160,8.93,42.959,85.9
32170,8.94,43.51,87.0
32180,8.94,43.224,86.4
32190,8.94,42.467,84.9
32200,8.94,43.24,86.5
32210,8.95,42.743,85.5
32220,8.95,43.347,86.7
32230,8.95,43.493,87.0
32240,8.96,43.254,86.5
32250,8.96,42.239,84.5
32260,8.96,42.705,85.4
32270,8.96,43.264,86.5
32280,8.97,43.065,86.1
32290,8.97,43.674,87.3
32300,8.97,43.395,86.8
32310,8.97,43.131,86.3
32320,8.98,42.762,85.5
32330,8.98,43.303,86.6
32340,8.98,43.74,87.5
32350,8.99,43.04,86.1
32360,8.99,43.134,86.3
32370,8.99,42.441,84.9
32380,8.99,43.202,86.4
32390,9.0,42.453,84.9
32400,9.0,43.197,86.4
32410,9.0,42.961,85.9
32420,9.01,42.398,84.8
32430,9.01,44.236,88.5
32440,9.01,42.656,85.3
32450,9.01,42.802,85.6
32460,9.02,43.189,86.4
32470,9.02,43.064,86.1
32480,9.02,42.925,85.8
32490,9.03,42.139,84.3
32500,9.03,43.066,86.1
32510,9.03,42.998,86.0
32520,9.03,43.928,87.9
32530,9.04,42.409,84.8
32540,9.04,43.113,86.2
32550,9.04,42.424,84.8
32560,9.04,43.315,86.6
32570,9.05,43.033,86.1
32580,9.05,43.826,87.7
32590,9.05,43.208,86.4
32600,9.06,43.849,87.7
32610,9.06,43.005,86.0
32620,9.06,42.864,85.7
32630,9.06,43.229,86.5
32640,9.07,43.32,86.6
32650,9.07,43.037,86.1
32660,9.07,42.747,85.5
32670,9.07,43.103,86.2
32680,9.08,43.407,86.8
32690,9.08,42.583,85.2
32700,9.08,43.18,86.4
32710,9.09,42.973,85.9
32720,9.09,43.183,86.4
32730,9.09,42.874,85.7
32740,9.09,42.82,85.6
32750,9.1,43.006,86.0
32760,9.1,42.496,85.0
32770,9.1,42.876,85.8
32780,9.11,43.192,86.4
32790,9.11,43.665,87.3
32800,9.11,43.618,87.2
32810,9.11,42.265,84.5
32820,9.12,43.113,86.2
32830,9.12,43.846,87.7
32840,9.12,42.822,85.6
32850,9.12,43.292,86.6
32860,9.13,43.079,86.2
32870,9.13,42.815,85.6
32880,9.13,43.288,86.6
32890,9.14,42.851,85.7
32900,9.14,43.309,86.6
32910,9.14,42.778,85.6
32920,9.14,42.876,85.8
32930,9.15,42.711,85.4
32940,9.15,42.402,84.8
32950,9.15,42.653,85.3
32960,9.16,43.241,86.5
32970,9.16,42.013,84.0
32980,9.16,42.609,85.2
32990,9.16,42.734,85.5
33000,9.17,43.268,86.5
33010,9.17,42.806,85.6
33020,9.17,43.495,87.0
33030,9.18,42.87,85.7
33040,9.18,44.074,88.1
33050,9.18,42.892,85.8
33060,9.18,42.26,84.5
33070,9.19,42.773,85.5
33080,9.19,43.823,87.6
33090,9.19,43.19,86.4
33100,9.19,42.957,85.9
33110,9.2,43.088,86.2
33120,9.2,42.895,85.8
33130,9.2,41.982,84.0
33140,9.21,43.081,86.2
33150,9.21,42.282,84.6
33160,9.21,43.322,86.6
33170,9.21,43.6,87.2
33180,9.22,43.622,87.2
33190,9.22,43.3,86.6
33200,9.22,41.973,83.9
33210,9.22,42.996,86.0
33220,9.23,44.234,88.5
33230,9.23,42.819,85.6
33240,9.23,43.236,86.5
33250,9.24,43.425,86.8
33260,9.24,43.849,87.7
33270,9.24,42.199,84.4
33280,9.24,43.189,86.4
33290,9.25,43.913,87.8
33300,9.25,43.565,87.1
33310,9.25,43.514,87.0
33320,9.26,42.874,85.7
33330,9.26,42.049,84.1
33340,9.26,43.701,87.4
33350,9.26,43.332,86.7
33360,9.27,43.143,86.3
33370,9.27,42.872,85.7
33380,9.27,42.53,85.1
33390,9.28,43.434,86.9
33400,9.28,43.386,86.8
33410,9.28,43.038,86.1
33420,9.28,43.469,86.9
33430,9.29,43.075,86.2
33440,9.29,42.024,84.0
33450,9.29,42.704,85.4
33460,9.29,43.497,87.0
33470,9.3,42.895,85.8
33480,9.3,42.856,85.7
33490,9.3,43.742,87.5
33500,9.31,42.407,84.8
33510,9.31,42.928,85.9
33520,9.31,43.326,86.7
33530,9.31,43.175,86.4
33540,9.32,43.179,86.4
33550,9.32,42.258,84.5
33560,9.32,43.262,86.5
33570,9.32,43.272,86.5
33580,9.33,43.285,86.6
33590,9.33,43.226,86.5
33600,9.33,43.045,86.1
33610,9.34,43.249,86.5
33620,9.34,43.686,87.4
33630,9.34,43.592,87.2
33640,9.34,42.947,85.9
33650,9.35,42.853,85.7
33660,9.35,43.489,87.0
33670,9.35,42.141,84.3
33680,9.36,43.344,86.7
33690,9.36,42.817,85.6
33700,9.36,42.672,85.3
33710,9.36,42.7,85.4
33720,9.37,43.956,87.9
33730,9.37,42.948,85.9
33740,9.37,42.584,85.2
33750,9.38,42.604,85.2
33760,9.38,43.124,86.2
33770,9.38,43.251,86.5
33780,9.38,42.746,85.5
33790,9.39,42.898,85.8
33800,9.39,43.355,86.7
33810,9.39,43.214,86.4
33820,9.39,42.883,85.8
33830,9.4,44.028,88.1
33840,9.4,44.268,88.5
33850,9.4,42.553,85.1
33860,9.41,43.172,86.3
33870,9.41,43.216,86.4
33880,9.41,43.45,86.9
33890,9.41,42.687,85.4
33900,9.42,43.656,87.3
33910,9.42,43.178,86.4
33920,9.42,42.739,85.5
33930,9.43,43.433,86.9
33940,9.43,42.305,84.6
33950,9.43,43.265,86.5
33960,9.43,41.985,84.0
33970,9.44,42.41,84.8
33980,9.44,43.291,86.6
33990,9.44,43.582,87.2
34000,9.44,42.727,85.5
34010,9.45,42.235,84.5
34020,9.45,42.983,86.0
34030,9.45,43.661,87.3
34040,9.46,43.322,86.6
34050,9.46,43.478,87.0
34060,9.46,42.961,85.9
34070,9.46,42.805,85.6
34080,9.47,42.101,84.2
34090,9.47,43.055,86.1
34100,9.47,42.255,84.5
34110,9.47,42.986,86.0
34120,9.48,43.395,86.8
34130,9.48,42.335,84.7
34140,9.48,43.694,87.4
34150,9.49,43.95,87.9
34160,9.49,42.877,85.8
34170,9.49,42.945,85.9
34180,9.49,43.515,87.0
34190,9.5,42.217,84.4
34200,9.5,43.273,86.5
34210,9.5,42.713,85.4
34220,9.51,42.753,85.5
34230,9.51,43.495,87.0
34240,9.51,42.354,84.7
34250,9.51,42.62,85.2
34260,9.52,42.954,85.9
34270,9.52,41.991,84.0
34280,9.52,42.779,85.6
34290,9.53,42.868,85.7
34300,9.53,43.091,86.2
34310,9.53,43.014,86.0
34320,9.53,43.127,86.3
34330,9.54,42.781,85.6
34340,9.54,43.113,86.2
34350,9.54,42.792,85.6
34360,9.54,44.044,88.1
34370,9.55,43.596,87.2
34380,9.55,42.949,85.9
34390,9.55,42.898,85.8
34400,9.56,43.347,86.7
34410,9.56,42.858,85.7
34420,9.56,42.502,85.0
34430,9.56,43.566,87.1
34440,9.57,43.232,86.5
34450,9.57,43.335,86.7
34460,9.57,43.084,86.2
34470,9.57,42.854,85.7
34480,9.58,42.559,85.1
34490,9.58,43.173,86.3
34500,9.58,42.042,84.1
34510,9.59,42.088,84.2
34520,9.59,43.145,86.3
34530,9.59,42.74,85.5
34540,9.59,43.742,87.5
34550,9.6,43.448,86.9
34560,9.6,42.677,85.4
34570,9.6,43.49,87.0
34580,9.61,43.527,87.1
34590,9.61,43.774,87.5
34600,9.61,42.528,85.1
34610,9.61,43.84,87.7
34620,9.62,42.866,85.7
34630,9.62,42.128,84.3
34640,9.62,42.79,85.6
34650,9.62,43.086,86.2
34660,9.63,42.977,86.0
34670,9.63,43.653,87.3
34680,9.63,43.337,86.7
34690,9.64,42.869,85.7
34700,9.64,42.981,86.0
34710,9.64,44.194,88.4
34720,9.64,42.943,85.9
34730,9.65,42.782,85.6
34740,9.65,43.111,86.2
34750,9.65,42.991,86.0
34760,9.66,43.624,87.2
34770,9.66,43.019,86.0
34780,9.66,43.027,86.1
34790,9.66,42.611,85.2
34800,9.67,43.447,86.9
34810,9.67,42.515,85.0
34820,9.67,42.979,86.0
34830,9.68,43.824,87.6
34840,9.68,42.445,84.9
34850,9.68,43.543,87.1
34860,9.68,42.783,85.6
34870,9.69,42.605,85.2
34880,9.69,43.019,86.0
34890,9.69,42.462,84.9
34900,9.69,41.677,83.4
34910,9.7,43.336,86.7
34920,9.7,42.6,85.2
34930,9.7,42.859,85.7
34940,9.71,42.855,85.7
34950,9.71,43.617,87.2
34960,9.71,43.497,87.0
34970,9.71,43.109,86.2
34980,9.72,42.095,84.2
34990,9.72,43.337,86.7
35000,9.72,42.758,85.5
35010,9.72,42.971,85.9
35020,9.73,42.805,85.6
35030,9.73,43.491,87.0
35040,9.73,42.036,84.1
35050,9.74,43.614,87.2
35060,9.74,43.484,87.0
35070,9.74,43.514,87.0
35080,9.74,42.642,85.3
35090,9.75,42.768,85.5
35100,9.75,42.261,84.5
35110,9.75,43.071,86.1
35120,9.76,42.179,84.4
35130,9.76,42.95,85.9
35140,9.76,42.618,85.2
35150,9.76,43.489,87.0
35160,9.77,42.48,85.0
35170,9.77,43.632,87.3
35180,9.77,42.476,85.0
35190,9.78,43.258,86.5
35200,9.78,42.588,85.2
35210,9.78,43.034,86.1
35220,9.78,43.171,86.3
35230,9.79,42.413,84.8
35240,9.79,42.933,85.9
35250,9.79,41.647,83.3
35260,9.79,43.524,87.0
35270,9.8,42.762,85.5
35280,9.8,43.553,87.1
35290,9.8,42.769,85.5
35300,9.81,42.838,85.7
35310,9.81,43.317,86.6
35320,9.81,44.135,88.3
35330,9.81,43.175,86.4
35340,9.82,43.249,86.5
35350,9.82,43.221,86.4
35360,9.82,43.805,87.6
35370,9.82,43.169,86.3
35380,9.83,43.887,87.8
35390,9.83,42.737,85.5
35400,9.83,42.159,84.3
35410,9.84,42.563,85.1
35420,9.84,42.711,85.4
35430,9.84,42.77,85.5
35440,9.84,43.03,86.1
35450,9.85,42.932,85.9
35460,9.85,43.18,86.4
35470,9.85,42.868,85.7
35480,9.86,42.973,85.9
35490,9.86,43.554,87.1
35500,9.86,42.381,84.8
35510,9.86,42.859,85.7
35520,9.87,42.99,86.0
35530,9.87,42.995,86.0
35540,9.87,42.504,85.0
35550,9.88,42.896,85.8
35560,9.88,43.446,86.9
35570,9.88,43.019,86.0
35580,9.88,43.587,87.2
35590,9.89,43.242,86.5
35600,9.89,43.544,87.1
35610,9.89,43.431,86.9
35620,9.89,43.437,86.9
35630,9.9,42.82,85.6
35640,9.9,43.18,86.4
35650,9.9,43.082,86.2
35660,9.91,42.871,85.7
35670,9.91,41.945,83.9
35680,9.91,42.691,85.4
35690,9.91,43.163,86.3
35700,9.92,42.961,85.9
35710,9.92,43.314,86.6
35720,9.92,42.292,84.6
35730,9.93,43.722,87.4
35740,9.93,42.554,85.1
35750,9.93,42.682,85.4
35760,9.93,43.461,86.9
35770,9.94,42.805,85.6
35780,9.94,43.292,86.6
35790,9.94,43.473,86.9
35800,9.94,43.343,86.7
35810,9.95,43.981,88.0
35820,9.95,42.979,86.0
35830,9.95,43.189,86.4
35840,9.96,42.672,85.3
35850,9.96,44.046,88.1
35860,9.96,42.561,85.1
35870,9.96,43.492,87.0
35880,9.97,42.435,84.9
35890,9.97,42.565,85.1
35900,9.97,42.222,84.4
35910,9.97,42.433,84.9
35920,9.98,43.191,86.4
35930,9.98,42.315,84.6
35940,9.98,43.18,86.4
35950,9.99,43.044,86.1
35960,9.99,43.089,86.2
35970,9.99,42.954,85.9
35980,9.99,42.62,85.2
35990,10.0,43.173,86.3
36000,10.0,42.996,86.0
36010,10.0,43.012,86.0
36020,10.01,43.294,86.6
36030,10.01,42.694,85.4
36040,10.01,43.436,86.9
36050,10.01,43.349,86.7
36060,10.02,43.083,86.2
36070,10.02,42.382,84.8
36080,10.02,43.614,87.2
36090,10.03,43.415,86.8
36100,10.03,43.284,86.6
36110,10.03,42.877,85.8
36120,10.03,42.518,85.0
36130,10.04,43.329,86.7
36140,10.04,43.182,86.4
36150,10.04,43.503,87.0
36160,10.04,43.654,87.3
36170,10.05,43.373,86.7
36180,10.05,43.073,86.1
36190,10.05,43.863,87.7
36200,10.06,42.979,86.0
36210,10.06,42.827,85.7
36220,10.06,43.773,87.5
36230,10.06,43.083,86.2
36240,10.07,42.87,85.7
36250,10.07,42.737,85.5
36260,10.07,43.939,87.9
36270,10.07,43.377,86.8
36280,10.08,44.017,88.0
36290,10.08,43.595,87.2
36300,10.08,43.216,86.4
36310,10.09,43.283,86.6
36320,10.09,43.671,87.3
36330,10.09,43.542,87.1
36340,10.09,42.211,84.4
36350,10.1,42.562,85.1
36360,10.1,42.933,85.9
36370,10.1,43.321,86.6
36380,10.11,42.773,85.5
36390,10.11,43.868,87.7
36400,10.11,43.187,86.4
36410,10.11,43.225,86.5
36420,10.12,43.985,88.0
36430,10.12,42.651,85.3
36440,10.12,43.125,86.2
36450,10.12,42.732,85.5
36460,10.13,43.883,87.8
36470,10.13,43.849,87.7
36480,10.13,42.889,85.8
36490,10.14,42.022,84.0
36500,10.14,43.305,86.6
36510,10.14,43.792,87.6
36520,10.14,43.32,86.6
36530,10.15,44.064,88.1
36540,10.15,43.624,87.2
36550,10.15,43.496,87.0
36560,10.16,43.263,86.5
36570,10.16,43.007,86.0
36580,10.16,43.325,86.7
36590,10.16,42.123,84.2
36600,10.17,42.715,85.4
36610,10.17,42.772,85.5
36620,10.17,43.567,87.1
36630,10.18,43.253,86.5
36640,10.18,43.437,86.9
36650,10.18,42.014,84.0
36660,10.18,43.145,86.3
36670,10.19,43.292,86.6
36680,10.19,43.564,87.1
36690,10.19,43.019,86.0
36700,10.19,43.015,86.0
36710,10.2,43.326,86.7
36720,10.2,43.206,86.4
36730,10.2,43.439,86.9
36740,10.21,43.456,86.9
36750,10.21,43.513,87.0
36760,10.21,42.541,85.1
36770,10.21,43.728,87.5
36780,10.22,42.66,85.3
36790,10.22,42.305,84.6
36800,10.22,43.046,86.1
36810,10.22,44.002,88.0
36820,10.23,42.854,85.7
36830,10.23,43.553,87.1
36840,10.23,42.269,84.5
36850,10.24,42.049,84.1
36860,10.24,43.237,86.5
36870,10.24,42.737,85.5
36880,10.24,42.736,85.5
36890,10.25,43.407,86.8
36900,10.25,43.826,87.7
36910,10.25,42.208,84.4
36920,10.26,43.455,86.9
36930,10.26,43.04,86.1
36940,10.26,43.263,86.5
36950,10.26,42.679,85.4
36960,10.27,42.849,85.7
36970,10.27,42.778,85.6
36980,10.27,43.003,86.0
36990,10.28,42.802,85.6
37000,10.28,43.327,86.7
37010,10.28,43.235,86.5
37020,10.28,42.103,84.2
37030,10.29,42.87,85.7
37040,10.29,42.826,85.7
37050,10.29,43.535,87.1
37060,10.29,43.514,87.0
37070,10.3,41.914,83.8
37080,10.3,42.601,85.2
37090,10.3,43.452,86.9
37100,10.31,43.236,86.5
37110,10.31,42.747,85.5
37120,10.31,42.385,84.8
37130,10.31,43.024,86.0
37140,10.32,43.052,86.1
37150,10.32,42.817,85.6
37160,10.32,42.994,86.0
37170,10.32,43.345,86.7
37180,10.33,43.09,86.2
37190,10.33,42.383,84.8
37200,10.33,43.119,86.2
37210,10.34,43.077,86.2
37220,10.34,44.361,88.7
37230,10.34,43.372,86.7
37240,10.34,43.065,86.1
37250,10.35,41.636,83.3
37260,10.35,42.84,85.7
37270,10.35,42.913,85.8
37280,10.36,42.984,86.0
37290,10.36,43.561,87.1
37300,10.36,42.962,85.9
37310,10.36,42.938,85.9
37320,10.37,43.934,87.9
37330,10.37,42.576,85.2
37340,10.37,43.139,86.3
37350,10.38,41.982,84.0
37360,10.38,42.859,85.7
37370,10.38,44.071,88.1
37380,10.38,43.715,87.4
37390,10.39,42.675,85.3
37400,10.39,43.491,87.0
37410,10.39,43.31,86.6
37420,10.39,42.831,85.7
37430,10.4,42.663,85.3
37440,10.4,43.067,86.1
37450,10.4,42.909,85.8
37460,10.41,43.549,87.1
37470,10.41,42.861,85.7
37480,10.41,43.237,86.5
37490,10.41,43.07,86.1
37500,10.42,43.656,87.3
37510,10.42,43.089,86.2
37520,10.42,43.188,86.4
37530,10.43,43.347,86.7
37540,10.43,43.142,86.3
37550,10.43,42.98,86.0
37560,10.43,43.27,86.5
37570,10.44,43.175,86.3
37580,10.44,43.631,87.3
37590,10.44,43.214,86.4
37600,10.44,43.802,87.6
37610,10.45,42.997,86.0
37620,10.45,42.556,85.1
37630,10.45,42.971,85.9
37640,10.46,43.198,86.4
37650,10.46,43.176,86.4
37660,10.46,43.022,86.0
37670,10.46,43.377,86.8
37680,10.47,42.507,85.0
37690,10.47,42.932,85.9
37700,10.47,43.124,86.2
37710,10.47,43.026,86.1
37720,10.48,42.885,85.8
37730,10.48,43.539,87.1
37740,10.48,42.402,84.8
37750,10.49,42.976,86.0
37760,10.49,43.255,86.5
37770,10.49,43.671,87.3
37780,10.49,43.717,87.4
37790,10.5,43.28,86.6
37800,10.5,43.095,86.2
37810,10.5,42.091,84.2
37820,10.51,42.663,85.3
37830,10.51,43.124,86.2
37840,10.51,42.863,85.7
37850,10.51,43.528,87.1
37860,10.52,42.413,84.8
37870,10.52,42.886,85.8
37880,10.52,43.993,88.0
37890,10.53,43.234,86.5
37900,10.53,43.096,86.2
37910,10.53,42.946,85.9
37920,10.53,43.895,87.8
37930,10.54,42.589,85.2
37940,10.54,43.569,87.1
37950,10.54,43.508,87.0
37960,10.54,42.55,85.1
37970,10.55,43.553,87.1
37980,10.55,43.143,86.3
37990,10.55,42.425,84.8
38000,10.56,42.731,85.5
38010,10.56,42.919,85.8
38020,10.56,42.782,85.6
38030,10.56,43.681,87.4
38040,10.57,43.582,87.2
38050,10.57,43.288,86.6
38060,10.57,43.635,87.3
38070,10.57,43.198,86.4
38080,10.58,42.652,85.3
38090,10.58,43.3,86.6
38100,10.58,43.465,86.9
38110,10.59,43.296,86.6
38120,10.59,43.557,87.1
38130,10.59,42.919,85.8
38140,10.59,42.673,85.3
38150,10.6,43.225,86.4
38160,10.6,43.447,86.9
38170,10.6,42.679,85.4
38180,10.61,42.545,85.1
38190,10.61,43.738,87.5
38200,10.61,43.382,86.8
38210,10.61,43.306,86.6
38220,10.62,42.845,85.7
38230,10.62,43.339,86.7
38240,10.62,42.435,84.9
38250,10.62,42.829,85.7
38260,10.63,42.958,85.9
38270,10.63,42.913,85.8
38280,10.63,44.115,88.2
38290,10.64,43.387,86.8
38300,10.64,43.749,87.5
38310,10.64,43.023,86.0
38320,10.64,43.015,86.0
38330,10.65,42.827,85.7
38340,10.65,42.819,85.6
38350,10.65,42.487,85.0
38360,10.66,41.927,83.9
38370,10.66,42.479,85.0
38380,10.66,42.429,84.9
38390,10.66,43.153,86.3
38400,10.67,42.819,85.6
38410,10.67,42.107,84.2
38420,10.67,42.472,84.9
38430,10.68,43.081,86.2
38440,10.68,42.259,84.5
38450,10.68,43.561,87.1
38460,10.68,42.549,85.1
38470,10.69,42.931,85.9
38480,10.69,42.631,85.3
38490,10.69,43.78,87.6
38500,10.69,43.228,86.5
38510,10.7,43.26,86.5
38520,10.7,42.082,84.2
38530,10.7,43.373,86.7
38540,10.71,42.282,84.6
38550,10.71,43.066,86.1
38560,10.71,43.795,87.6
38570,10.71,42.527,85.1
38580,10.72,43.776,87.6
38590,10.72,42.754,85.5
38600,10.72,42.928,85.9
38610,10.72,42.765,85.5
38620,10.73,43.049,86.1
38630,10.73,43.709,87.4
38640,10.73,43.828,87.7
38650,10.74,42.182,84.4
38660,10.74,43.791,87.6
38670,10.74,43.399,86.8
38680,10.74,43.676,87.4
38690,10.75,44.042,88.1
38700,10.75,42.545,85.1
38710,10.75,43.694,87.4
38720,10.76,42.993,86.0
38730,10.76,42.939,85.9
38740,10.76,43.28,86.6
38750,10.76,43.126,86.3
38760,10.77,43.914,87.8
38770,10.77,43.108,86.2
38780,10.77,44.262,88.5
38790,10.78,42.663,85.3
38800,10.78,43.495,87.0
38810,10.78,42.831,85.7
38820,10.78,42.474,84.9
38830,10.79,43.374,86.7
38840,10.79,43.957,87.9
38850,10.79,43.456,86.9
38860,10.79,43.627,87.3
38870,10.8,42.43,84.9
38880,10.8,42.702,85.4
38890,10.8,43.409,86.8
38900,10.81,42.98,86.0
38910,10.81,44.396,88.8
38920,10.81,43.182,86.4
38930,10.81,43.153,86.3
38940,10.82,42.668,85.3
38950,10.82,42.658,85.3
38960,10.82,44.232,88.5
38970,10.82,43.191,86.4
38980,10.83,42.716,85.4
38990,10.83,42.892,85.8
39000,10.83,43.028,86.1
39010,10.84,43.407,86.8
39020,10.84,44.185,88.4
39030,10.84,43.819,87.6
39040,10.84,43.348,86.7
39050,10.85,43.735,87.5
39060,10.85,43.338,86.7
39070,10.85,42.796,85.6
39080,10.86,43.819,87.6
39090,10.86,43.162,86.3
39100,10.86,42.779,85.6
39110,10.86,43.2,86.4
39120,10.87,43.492,87.0
39130,10.87,43.823,87.6
39140,10.87,43.696,87.4
39150,10.88,44.08,88.2
39160,10.88,43.68,87.4
39170,10.88,42.831,85.7
39180,10.88,42.823,85.6
39190,10.89,44.278,88.6
39200,10.89,42.965,85.9
39210,10.89,43.034,86.1
39220,10.89,43.448,86.9
39230,10.9,42.762,85.5
39240,10.9,42.668,85.3
39250,10.9,44.275,88.5
39260,10.91,42.74,85.5
39270,10.91,43.001,86.0
39280,10.91,42.561,85.1
39290,10.91,43.344,86.7
39300,10.92,43.807,87.6
39310,10.92,43.733,87.5
39320,10.92,43.51,87.0
39330,10.93,43.178,86.4
39340,10.93,43.318,86.6
39350,10.93,42.473,84.9
39360,10.93,43.433,86.9
39370,10.94,43.343,86.7
39380,10.94,42.43,84.9
39390,10.94,44.177,88.4
39400,10.94,43.942,87.9
39410,10.95,43.145,86.3
39420,10.95,43.4,86.8
39430,10.95,43.597,87.2
39440,10.96,42.963,85.9
39450,10.96,43.074,86.1
39460,10.96,42.538,85.1
39470,10.96,42.634,85.3
39480,10.97,44.102,88.2
39490,10.97,42.592,85.2
39500,10.97,43.911,87.8
39510,10.97,43.01,86.0
39520,10.98,43.52,87.0
39530,10.98,42.821,85.6
39540,10.98,42.999,86.0
39550,10.99,43.592,87.2
39560,10.99,43.078,86.2
39570,10.99,42.431,84.9
39580,10.99,42.411,84.8
39590,11.0,42.717,85.4
39600,11.0,43.172,86.3
39610,11.0,43.127,86.3
39620,11.01,43.08,86.2
39630,11.01,42.666,85.3
39640,11.01,43.161,86.3
39650,11.01,42.226,84.5
39660,11.02,42.496,85.0
39670,11.02,43.32,86.6
39680,11.02,43.47,86.9
39690,11.03,44.063,88.1
39700,11.03,42.448,84.9
39710,11.03,43.391,86.8
39720,11.03,43.213,86.4
39730,11.04,43.863,87.7
39740,11.04,43.086,86.2
39750,11.04,43.155,86.3
39760,11.04,43.495,87.0
39770,11.05,43.702,87.4
39780,11.05,42.703,85.4
39790,11.05,42.275,84.6
39800,11.06,42.962,85.9
39810,11.06,43.011,86.0
39820,11.06,43.945,87.9
39830,11.06,42.965,85.9
39840,11.07,42.734,85.5
39850,11.07,42.71,85.4
39860,11.07,43.629,87.3
39870,11.07,43.606,87.2
39880,11.08,42.479,85.0
39890,11.08,43.09,86.2
39900,11.08,43.461,86.9
39910,11.09,43.445,86.9
39920,11.09,43.044,86.1
39930,11.09,43.2,86.4
39940,11.09,43.503,87.0
39950,11.1,42.805,85.6
39960,11.1,42.997,86.0
39970,11.1,42.79,85.6
39980,11.11,42.594,85.2
39990,11.11,43.756,87.5
40000,11.11,42.294,84.6
40010,11.11,42.902,85.8
40020,11.12,42.637,85.3
40030,11.12,43.597,87.2
40040,11.12,43.368,86.7
40050,11.12,42.622,85.2
40060,11.13,43.782,87.6
40070,11.13,43.412,86.8
40080,11.13,43.596,87.2
40090,11.14,42.753,85.5
40100,11.14,42.803,85.6
40110,11.14,42.845,85.7
40120,11.14,42.974,85.9
40130,11.15,42.664,85.3
40140,11.15,42.474,84.9
40150,11.15,43.201,86.4
40160,11.16,43.463,86.9
40170,11.16,43.084,86.2
40180,11.16,43.777,87.6
40190,11.16,43.576,87.2
40200,11.17,43.447,86.9
40210,11.17,43.024,86.0
40220,11.17,42.281,84.6
40230,11.18,43.019,86.0
40240,11.18,43.342,86.7
40250,11.18,43.916,87.8
40260,11.18,43.107,86.2
40270,11.19,43.577,87.2
40280,11.19,43.24,86.5
40290,11.19,42.959,85.9
40300,11.19,42.99,86.0
40310,11.2,42.711,85.4
40320,11.2,43.905,87.8
40330,11.2,42.753,85.5
40340,11.21,43.781,87.6
40350,11.21,43.117,86.2
40360,11.21,44.175,88.3
40370,11.21,43.432,86.9
40380,11.22,43.29,86.6
40390,11.22,43.307,86.6
40400,11.22,42.76,85.5
40410,11.22,43.722,87.4
40420,11.23,43.414,86.8
40430,11.23,42.911,85.8
40440,11.23,43.467,86.9
40450,11.24,42.731,85.5
40460,11.24,43.948,87.9
40470,11.24,42.652,85.3
40480,11.24,41.9,83.8
40490,11.25,43.221,86.4
40500,11.25,43.559,87.1
40510,11.25,43.476,87.0
40520,11.26,42.773,85.5
40530,11.26,43.494,87.0
40540,11.26,43.842,87.7
40550,11.26,43.985,88.0
40560,11.27,42.734,85.5
40570,11.27,42.237,84.5
40580,11.27,43.642,87.3
40590,11.28,43.822,87.6
40600,11.28,42.864,85.7
40610,11.28,43.374,86.7
40620,11.28,42.484,85.0
40630,11.29,42.997,86.0
40640,11.29,43.09,86.2
40650,11.29,43.674,87.3
40660,11.29,43.297,86.6
40670,11.3,42.819,85.6
40680,11.3,43.094,86.2
40690,11.3,42.814,85.6
40700,11.31,43.31,86.6
40710,11.31,43.422,86.8
40720,11.31,43.112,86.2
40730,11.31,42.874,85.7
40740,11.32,43.079,86.2
40750,11.32,44.064,88.1
40760,11.32,42.885,85.8
40770,11.32,42.69,85.4
40780,11.33,43.325,86.6
40790,11.33,44.004,88.0
40800,11.33,43.081,86.2
40810,11.34,43.46,86.9
40820,11.34,43.084,86.2
40830,11.34,43.141,86.3
40840,11.34,43.096,86.2
40850,11.35,43.815,87.6
40860,11.35,43.328,86.7
40870,11.35,43.338,86.7
40880,11.36,43.259,86.5
40890,11.36,43.58,87.2
40900,11.36,42.859,85.7
40910,11.36,43.59,87.2
40920,11.37,42.057,84.1
40930,11.37,42.899,85.8
40940,11.37,42.784,85.6
40950,11.38,43.088,86.2
40960,11.38,42.216,84.4
40970,11.38,43.393,86.8
40980,11.38,42.931,85.9
40990,11.39,43.389,86.8
41000,11.39,43.232,86.5
41010,11.39,43.794,87.6
41020,11.39,42.999,86.0
41030,11.4,42.819,85.6
41040,11.4,43.122,86.2
41050,11.4,43.502,87.0
41060,11.41,43.248,86.5
41070,11.41,42.814,85.6
41080,11.41,42.923,85.8
41090,11.41,43.073,86.1
41100,11.42,42.843,85.7
41110,11.42,42.69,85.4
41120,11.42,43.638,87.3
41130,11.43,42.185,84.4
41140,11.43,43.538,87.1
41150,11.43,42.973,85.9
41160,11.43,42.546,85.1
41170,11.44,43.803,87.6
41180,11.44,43.488,87.0
41190,11.44,42.869,85.7
41200,11.44,42.607,85.2
41210,11.45,42.89,85.8
41220,11.45,44.279,88.6
41230,11.45,43.224,86.4
41240,11.46,42.963,85.9
41250,11.46,42.493,85.0
41260,11.46,43.028,86.1
41270,11.46,43.685,87.4
41280,11.47,43.109,86.2
41290,11.47,43.297,86.6
41300,11.47,43.057,86.1
41310,11.47,43.617,87.2
41320,11.48,43.88,87.8
41330,11.48,43.119,86.2
41340,11.48,42.735,85.5
41350,11.49,43.132,86.3
41360,11.49,43.705,87.4
41370,11.49,43.021,86.0
