time_sec,hour_of_day,power_mw,irradiance_w_m2
33520,9.31,7.596,759.6
33530,9.31,7.626,762.6
33540,9.32,7.828,782.8
33550,9.32,7.691,769.1
33560,9.32,5.951,595.1
33570,9.32,7.818,781.8
33580,9.33,7.486,748.6
33590,9.33,7.605,760.5
33600,9.33,7.667,766.7
33610,9.34,7.779,777.9
33620,9.34,7.745,774.5
33630,9.34,7.712,771.2
33640,9.34,7.684,768.4
33650,9.35,7.574,757.4
33660,9.35,7.594,759.4
33670,9.35,7.658,765.8
33680,9.36,7.489,748.9
33690,9.36,7.676,767.6
33700,9.36,7.868,786.8
33710,9.36,7.766,776.6
33720,9.37,5.473,547.3
33730,9.37,4.684,468.4
33740,9.37,7.646,764.6
33750,9.38,7.892,789.2
33760,9.38,7.797,779.7
33770,9.38,7.539,753.9
33780,9.38,7.618,761.8
33790,9.39,5.918,591.8
33800,9.39,7.672,767.2
33810,9.39,7.779,777.9
33820,9.39,7.692,769.2
33830,9.4,7.842,784.2
33840,9.4,7.866,786.6
33850,9.4,7.691,769.1
33860,9.41,7.715,771.5
33870,9.41,7.701,770.1
33880,9.41,7.644,764.4
33890,9.41,7.752,775.2
33900,9.42,5.032,503.2
33910,9.42,7.724,772.4
33920,9.42,7.679,767.9
33930,9.43,7.784,778.4
33940,9.43,7.732,773.2
33950,9.43,7.855,785.5
33960,9.43,7.807,780.7
33970,9.44,7.698,769.8
33980,9.44,7.84,784.0
33990,9.44,7.693,769.3
34000,9.44,7.756,775.6
34010,9.45,7.708,770.8
34020,9.45,7.805,780.5
34030,9.45,5.458,545.8
34040,9.46,7.922,792.2
34050,9.46,7.862,786.2
34060,9.46,7.951,795.1
34070,9.46,7.905,790.5
34080,9.47,7.828,782.8
34090,9.47,8.005,800.5
34100,9.47,7.866,786.6
34110,9.47,8.01,801.0
34120,9.48,8.06,806.0
34130,9.48,7.785,778.5
34140,9.48,7.958,795.8
34150,9.49,6.871,687.1
34160,9.49,8.079,807.9
34170,9.49,8.082,808.2
34180,9.49,7.93,793.0
34190,9.5,7.986,798.6
34200,9.5,8.008,800.8
34210,9.5,7.919,791.9
34220,9.51,7.982,798.2
34230,9.51,7.981,798.1
34240,9.51,8.014,801.4
34250,9.51,7.917,791.7
34260,9.52,6.765,676.5
34270,9.52,8.006,800.6
34280,9.52,8.144,814.4
34290,9.53,7.817,781.7
34300,9.53,7.837,783.7
34310,9.53,7.971,797.1
34320,9.53,5.607,560.7
34330,9.54,5.735,573.5
34340,9.54,7.953,795.3
34350,9.54,8.032,803.2
34360,9.54,5.84,584.0
34370,9.55,5.948,594.8
34380,9.55,7.889,788.9
34390,9.55,7.999,799.9
34400,9.56,8.023,802.3
34410,9.56,8.043,804.3
34420,9.56,8.027,802.7
34430,9.56,7.93,793.0
34440,9.57,8.066,806.6
34450,9.57,7.939,793.9
34460,9.57,6.892,689.2
34470,9.57,8.003,800.3
34480,9.58,7.815,781.5
34490,9.58,7.78,778.0
34500,9.58,6.972,697.2
34510,9.59,8.104,810.4
34520,9.59,8.099,809.9
34530,9.59,8.203,820.3
34540,9.59,6.823,682.3
34550,9.6,8.074,807.4
34560,9.6,8.046,804.6
34570,9.6,8.101,810.1
34580,9.61,8.143,814.3
34590,9.61,7.968,796.8
34600,9.61,8.056,805.6
34610,9.61,8.227,822.7
34620,9.62,8.079,807.9
34630,9.62,8.153,815.3
34640,9.62,8.319,831.9
34650,9.62,8.03,803.0
34660,9.63,8.227,822.7
34670,9.63,5.165,516.5
34680,9.63,8.296,829.6
34690,9.64,8.182,818.2
34700,9.64,8.003,800.3
34710,9.64,8.207,820.7
34720,9.64,8.025,802.5
34730,9.65,8.18,818.0
34740,9.65,8.062,806.2
34750,9.65,8.093,809.3
34760,9.66,8.142,814.2
34770,9.66,8.222,822.2
34780,9.66,8.215,821.5
34790,9.66,8.158,815.8
34800,9.67,8.203,820.3
34810,9.67,8.383,838.3
34820,9.67,8.277,827.7
34830,9.68,8.158,815.8
34840,9.68,8.366,836.6
34850,9.68,8.234,823.4
34860,9.68,8.422,842.2
34870,9.69,8.197,819.7
34880,9.69,8.295,829.5
34890,9.69,8.489,848.9
34900,9.69,8.326,832.6
34910,9.7,8.321,832.1
34920,9.7,6.671,667.1
34930,9.7,8.173,817.3
34940,9.71,6.783,678.3
34950,9.71,8.332,833.2
34960,9.71,5.484,548.4
34970,9.71,8.351,835.1
34980,9.72,8.041,804.1
34990,9.72,8.35,835.0
35000,9.72,8.272,827.2
35010,9.72,8.266,826.6
35020,9.73,8.136,813.6
35030,9.73,8.189,818.9
35040,9.73,8.224,822.4
35050,9.74,8.15,815.0
35060,9.74,8.319,831.9
35070,9.74,8.257,825.7
35080,9.74,8.348,834.8
35090,9.75,8.311,831.1
35100,9.75,8.158,815.8
35110,9.75,8.427,842.7
35120,9.76,6.772,677.2
35130,9.76,8.182,818.2
35140,9.76,5.246,524.6
35150,9.76,8.118,811.8
35160,9.77,8.588,858.8
35170,9.77,6.502,650.2
35180,9.77,8.215,821.5
35190,9.78,8.334,833.4
35200,9.78,8.294,829.4
35210,9.78,8.259,825.9
35220,9.78,8.378,837.8
35230,9.79,8.294,829.4
35240,9.79,8.253,825.3
35250,9.79,8.465,846.5
35260,9.79,8.474,847.4
35270,9.8,8.318,831.8
35280,9.8,8.405,840.5
35290,9.8,8.356,835.6
35300,9.81,8.252,825.2
35310,9.81,8.371,837.1
35320,9.81,8.335,833.5
35330,9.81,8.306,830.6
35340,9.82,8.378,837.8
35350,9.82,8.595,859.5
35360,9.82,8.392,839.2
35370,9.82,8.372,837.2
35380,9.83,8.573,857.3
35390,9.83,8.603,860.3
35400,9.83,8.388,838.8
35410,9.84,6.915,691.5
35420,9.84,8.283,828.3
35430,9.84,8.543,854.3
35440,9.84,8.437,843.7
35450,9.85,8.545,854.5
35460,9.85,8.38,838.0
35470,9.85,8.533,853.3
35480,9.86,8.619,861.9
35490,9.86,5.761,576.1
35500,9.86,8.584,858.4
35510,9.86,8.502,850.2
35520,9.87,8.496,849.6
35530,9.87,8.491,849.1
35540,9.87,8.509,850.9
35550,9.88,8.407,840.7
35560,9.88,5.36,536.0
35570,9.88,5.895,589.5
35580,9.88,7.728,772.8
35590,9.89,8.594,859.4
35600,9.89,5.322,532.2
35610,9.89,8.333,833.3
35620,9.89,8.649,864.9
35630,9.9,8.603,860.3
35640,9.9,8.367,836.7
35650,9.9,7.124,712.4
35660,9.91,8.523,852.3
35670,9.91,8.55,855.0
35680,9.91,8.742,874.2
35690,9.91,8.414,841.4
35700,9.92,8.586,858.6
35710,9.92,8.586,858.6
35720,9.92,8.663,866.3
35730,9.93,8.44,844.0
35740,9.93,8.507,850.7
35750,9.93,8.411,841.1
35760,9.93,6.485,648.5
35770,9.94,8.549,854.9
35780,9.94,8.535,853.5
35790,9.94,8.515,851.5
35800,9.94,8.679,867.9
35810,9.95,7.338,733.8
35820,9.95,8.495,849.5
35830,9.95,8.495,849.5
35840,9.96,8.744,874.4
35850,9.96,8.625,862.5
35860,9.96,8.583,858.3
35870,9.96,8.488,848.8
35880,9.97,8.619,861.9
35890,9.97,8.828,882.8
35900,9.97,8.418,841.8
35910,9.97,8.493,849.3
35920,9.98,8.782,878.2
35930,9.98,8.591,859.1
35940,9.98,8.725,872.5
35950,9.99,8.548,854.8
35960,9.99,8.666,866.6
35970,9.99,8.489,848.9
35980,9.99,8.804,880.4
35990,10.0,8.594,859.4
36000,10.0,8.822,882.2
36010,10.0,7.115,711.5
36020,10.01,8.694,869.4
36030,10.01,8.518,851.8
36040,10.01,8.566,856.6
36050,10.01,8.758,875.8
36060,10.02,8.393,839.3
36070,10.02,8.607,860.7
36080,10.02,8.588,858.8
36090,10.03,8.707,870.7
36100,10.03,8.763,876.3
36110,10.03,8.652,865.2
36120,10.03,8.637,863.7
36130,10.04,8.707,870.7
36140,10.04,8.762,876.2
36150,10.04,5.525,552.5
36160,10.04,8.738,873.8
36170,10.05,5.711,571.1
36180,10.05,8.62,862.0
36190,10.05,6.457,645.7
36200,10.06,8.695,869.5
36210,10.06,8.708,870.8
36220,10.06,8.898,889.8
36230,10.06,8.694,869.4
36240,10.07,8.686,868.6
36250,10.07,7.546,754.6
36260,10.07,8.743,874.3
36270,10.07,8.718,871.8
36280,10.08,8.869,886.9
36290,10.08,8.773,877.3
36300,10.08,8.786,878.6
36310,10.09,8.706,870.6
36320,10.09,5.989,598.9
36330,10.09,8.568,856.8
36340,10.09,8.823,882.3
36350,10.1,8.861,886.1
36360,10.1,8.888,888.8
36370,10.1,8.77,877.0
36380,10.11,8.732,873.2
36390,10.11,8.924,892.4
36400,10.11,8.751,875.1
36410,10.11,8.987,898.7
36420,10.12,9.041,904.1
36430,10.12,8.65,865.0
36440,10.12,8.737,873.7
36450,10.12,7.634,763.4
36460,10.13,8.94,894.0
36470,10.13,8.873,887.3
36480,10.13,8.704,870.4
36490,10.14,8.797,879.7
36500,10.14,8.815,881.5
36510,10.14,8.855,885.5
36520,10.14,9.123,912.3
36530,10.15,8.915,891.5
36540,10.15,8.953,895.3
36550,10.15,8.898,889.8
36560,10.16,7.69,769.0
36570,10.16,8.937,893.7
36580,10.16,8.94,894.0
36590,10.16,8.812,881.2
36600,10.17,8.833,883.3
36610,10.17,8.66,866.0
36620,10.17,8.763,876.3
36630,10.18,7.667,766.7
36640,10.18,8.862,886.2
36650,10.18,8.858,885.8
36660,10.18,8.744,874.4
36670,10.19,8.752,875.2
36680,10.19,9.053,905.3
36690,10.19,8.93,893.0
36700,10.19,9.071,907.1
36710,10.2,7.742,774.2
36720,10.2,8.958,895.8
36730,10.2,8.986,898.6
36740,10.21,8.755,875.5
36750,10.21,7.941,794.1
36760,10.21,8.791,879.1
36770,10.21,8.98,898.0
36780,10.22,9.017,901.7
36790,10.22,9.039,903.9
36800,10.22,8.855,885.5
36810,10.22,9.202,920.2
36820,10.23,8.925,892.5
36830,10.23,6.767,676.7
36840,10.23,8.948,894.8
36850,10.24,9.033,903.3
36860,10.24,5.722,572.2
36870,10.24,8.957,895.7
36880,10.24,8.898,889.8
36890,10.25,8.791,879.1
36900,10.25,9.036,903.6
36910,10.25,9.044,904.4
36920,10.26,8.918,891.8
36930,10.26,9.062,906.2
36940,10.26,6.584,658.4
36950,10.26,9.102,910.2
36960,10.27,8.902,890.2
36970,10.27,8.968,896.8
36980,10.27,9.031,903.1
36990,10.28,8.918,891.8
37000,10.28,9.033,903.3
37010,10.28,8.884,888.4
37020,10.28,8.763,876.3
37030,10.29,8.848,884.8
37040,10.29,9.285,928.5
37050,10.29,8.996,899.6
37060,10.29,9.002,900.2
37070,10.3,9.102,910.2
37080,10.3,8.873,887.3
37090,10.3,8.959,895.9
37100,10.31,9.026,902.6
37110,10.31,8.973,897.3
37120,10.31,8.97,897.0
37130,10.31,9.084,908.4
37140,10.32,9.086,908.6
37150,10.32,8.901,890.1
37160,10.32,9.005,900.5
37170,10.32,9.195,919.5
37180,10.33,9.076,907.6
37190,10.33,9.08,908.0
37200,10.33,9.017,901.7
37210,10.34,9.062,906.2
37220,10.34,5.622,562.2
37230,10.34,9.15,915.0
37240,10.34,6.717,671.7
37250,10.35,8.898,889.8
37260,10.35,9.022,902.2
37270,10.35,9.187,918.7
37280,10.36,7.433,743.3
37290,10.36,9.509,950.9
37300,10.36,9.274,927.4
37310,10.36,9.274,927.4
37320,10.37,9.143,914.3
37330,10.37,9.259,925.9
37340,10.37,9.042,904.2
37350,10.38,9.14,914.0
37360,10.38,7.702,770.2
37370,10.38,9.055,905.5
37380,10.38,9.223,922.3
37390,10.39,9.108,910.8
37400,10.39,9.126,912.6
37410,10.39,7.119,711.9
37420,10.39,9.233,923.3
37430,10.4,9.331,933.1
37440,10.4,9.088,908.8
37450,10.4,9.104,910.4
37460,10.41,9.176,917.6
37470,10.41,9.217,921.7
37480,10.41,9.046,904.6
37490,10.41,9.09,909.0
37500,10.42,7.929,792.9
37510,10.42,9.133,913.3
37520,10.42,9.18,918.0
37530,10.43,6.411,641.1
37540,10.43,9.027,902.7
37550,10.43,9.173,917.3
37560,10.43,8.942,894.2
37570,10.44,9.268,926.8
37580,10.44,9.173,917.3
37590,10.44,9.198,919.8
37600,10.44,9.077,907.7
37610,10.45,6.625,662.5
37620,10.45,7.459,745.9
37630,10.45,9.371,937.1
37640,10.46,9.052,905.2
37650,10.46,9.204,920.4
37660,10.46,9.259,925.9
37670,10.46,9.385,938.5
37680,10.47,5.866,586.6
37690,10.47,9.302,930.2
37700,10.47,9.271,927.1
37710,10.47,9.309,930.9
37720,10.48,9.062,906.2
37730,10.48,9.019,901.9
37740,10.48,9.238,923.8
37750,10.49,9.404,940.4
37760,10.49,7.618,761.8
37770,10.49,9.414,941.4
37780,10.49,5.687,568.7
37790,10.5,8.514,851.4
37800,10.5,9.336,933.6
37810,10.5,6.885,688.5
37820,10.51,9.255,925.5
37830,10.51,9.223,922.3
37840,10.51,9.161,916.1
37850,10.51,9.076,907.6
37860,10.52,9.291,929.1
37870,10.52,7.42,742.0
37880,10.52,7.541,754.1
37890,10.53,9.265,926.5
37900,10.53,9.454,945.4
37910,10.53,9.14,914.0
37920,10.53,9.445,944.5
37930,10.54,9.127,912.7
37940,10.54,6.108,610.8
37950,10.54,9.456,945.6
37960,10.54,9.36,936.0
37970,10.55,6.596,659.6
37980,10.55,9.227,922.7
37990,10.55,9.253,925.3
38000,10.56,9.272,927.2
38010,10.56,9.341,934.1
38020,10.56,9.291,929.1
38030,10.56,9.265,926.5
38040,10.57,9.303,930.3
38050,10.57,5.696,569.6
38060,10.57,9.316,931.6
38070,10.57,9.3,930.0
38080,10.58,9.184,918.4
38090,10.58,9.472,947.2
38100,10.58,9.377,937.7
38110,10.59,9.365,936.5
38120,10.59,9.46,946.0
38130,10.59,9.186,918.6
38140,10.59,9.372,937.2
38150,10.6,9.287,928.7
38160,10.6,9.23,923.0
38170,10.6,9.333,933.3
38180,10.61,9.342,934.2
38190,10.61,6.363,636.3
38200,10.61,9.377,937.7
38210,10.61,9.37,937.0
38220,10.62,9.184,918.4
38230,10.62,9.272,927.2
38240,10.62,9.209,920.9
38250,10.62,9.441,944.1
38260,10.63,9.368,936.8
38270,10.63,9.135,913.5
38280,10.63,9.454,945.4
38290,10.64,9.314,931.4
38300,10.64,7.99,799.0
38310,10.64,7.073,707.3
38320,10.64,9.271,927.1
38330,10.65,5.749,574.9
38340,10.65,9.349,934.9
38350,10.65,9.53,953.0
38360,10.66,9.33,933.0
38370,10.66,7.145,714.5
38380,10.66,9.412,941.2
38390,10.66,9.351,935.1
38400,10.67,9.417,941.7
38410,10.67,9.389,938.9
38420,10.67,7.495,749.5
38430,10.68,9.439,943.9
38440,10.68,9.448,944.8
38450,10.68,6.837,683.7
38460,10.68,5.827,582.7
38470,10.69,9.332,933.2
38480,10.69,9.498,949.8
38490,10.69,9.451,945.1
38500,10.69,6.64,664.0
38510,10.7,9.328,932.8
38520,10.7,9.365,936.5
38530,10.7,9.493,949.3
38540,10.71,9.219,921.9
38550,10.71,9.372,937.2
38560,10.71,6.388,638.8
38570,10.71,9.536,953.6
38580,10.72,9.458,945.8
38590,10.72,8.1,810.0
38600,10.72,7.776,777.6
38610,10.72,9.425,942.5
38620,10.73,9.572,957.2
38630,10.73,9.511,951.1
38640,10.73,9.539,953.9
38650,10.74,9.345,934.5
38660,10.74,9.491,949.1
38670,10.74,9.346,934.6
38680,10.74,9.493,949.3
38690,10.75,9.51,951.0
38700,10.75,5.993,599.3
38710,10.75,9.48,948.0
38720,10.76,9.409,940.9
38730,10.76,9.436,943.6
38740,10.76,9.613,961.3
38750,10.76,9.448,944.8
38760,10.77,9.525,952.5
38770,10.77,9.5,950.0
38780,10.77,9.463,946.3
38790,10.78,9.432,943.2
38800,10.78,9.429,942.9
38810,10.78,9.6,960.0
38820,10.78,9.676,967.6
38830,10.79,9.482,948.2
38840,10.79,9.31,931.0
38850,10.79,6.381,638.1
38860,10.79,9.59,959.0
38870,10.8,9.522,952.2
38880,10.8,6.986,698.6
38890,10.8,9.296,929.6
38900,10.81,9.515,951.5
38910,10.81,7.713,771.3
38920,10.81,9.489,948.9
38930,10.81,8.591,859.1
38940,10.82,9.556,955.6
38950,10.82,9.671,967.1
38960,10.82,9.71,971.0
38970,10.82,6.344,634.4
38980,10.83,9.528,952.8
38990,10.83,9.393,939.3
39000,10.83,9.598,959.8
39010,10.84,9.409,940.9
39020,10.84,9.351,935.1
39030,10.84,8.387,838.7
39040,10.84,9.516,951.6
39050,10.85,9.498,949.8
39060,10.85,9.523,952.3
39070,10.85,9.43,943.0
39080,10.86,9.496,949.6
39090,10.86,9.451,945.1
39100,10.86,6.718,671.8
39110,10.86,9.632,963.2
39120,10.87,9.657,965.7
39130,10.87,9.59,959.0
39140,10.87,6.357,635.7
39150,10.88,7.103,710.3
39160,10.88,9.786,978.6
39170,10.88,9.642,964.2
39180,10.88,9.658,965.8
39190,10.89,9.558,955.8
39200,10.89,9.517,951.7
39210,10.89,9.531,953.1
39220,10.89,9.465,946.5
39230,10.9,6.459,645.9
39240,10.9,9.457,945.7
39250,10.9,9.483,948.3
39260,10.91,8.479,847.9
39270,10.91,7.159,715.9
39280,10.91,9.71,971.0
39290,10.91,9.568,956.8
39300,10.92,8.448,844.8
39310,10.92,9.547,954.7
39320,10.92,9.429,942.9
39330,10.93,9.686,968.6
39340,10.93,6.966,696.6
39350,10.93,9.531,953.1
39360,10.93,9.483,948.3
39370,10.94,9.808,980.8
39380,10.94,9.672,967.2
39390,10.94,9.815,981.5
39400,10.94,9.569,956.9
39410,10.95,9.596,959.6
39420,10.95,7.717,771.7
39430,10.95,9.515,951.5
39440,10.96,9.749,974.9
39450,10.96,9.463,946.3
39460,10.96,9.577,957.7
39470,10.96,7.445,744.5
39480,10.97,9.703,970.3
39490,10.97,9.542,954.2
39500,10.97,9.58,958.0
39510,10.97,9.511,951.1
39520,10.98,7.059,705.9
39530,10.98,9.528,952.8
39540,10.98,9.725,972.5
39550,10.99,9.675,967.5
39560,10.99,9.636,963.6
39570,10.99,9.612,961.2
39580,10.99,9.665,966.5
39590,11.0,9.635,963.5
39600,11.0,9.779,977.9
39610,11.0,5.986,598.6
39620,11.01,9.478,947.8
39630,11.01,9.507,950.7
39640,11.01,9.534,953.4
39650,11.01,7.086,708.6
39660,11.02,9.509,950.9
39670,11.02,9.463,946.3
39680,11.02,6.432,643.2
39690,11.03,9.588,958.8
39700,11.03,9.721,972.1
39710,11.03,9.624,962.4
39720,11.03,9.435,943.5
39730,11.04,9.787,978.7
39740,11.04,9.595,959.5
39750,11.04,9.749,974.9
39760,11.04,9.877,987.7
39770,11.05,9.25,925.0
39780,11.05,9.759,975.9
39790,11.05,9.816,981.6
39800,11.06,7.092,709.2
39810,11.06,9.645,964.5
39820,11.06,7.288,728.8
39830,11.06,9.809,980.9
39840,11.07,9.682,968.2
39850,11.07,10.013,1001.3
39860,11.07,5.951,595.1
39870,11.07,9.79,979.0
39880,11.08,9.529,952.9
39890,11.08,7.344,734.4
39900,11.08,9.867,986.7
39910,11.09,9.748,974.8
39920,11.09,9.685,968.5
39930,11.09,9.74,974.0
39940,11.09,9.612,961.2
39950,11.1,9.851,985.1
39960,11.1,6.316,631.6
39970,11.1,9.662,966.2
39980,11.11,9.752,975.2
39990,11.11,9.72,972.0
40000,11.11,9.657,965.7
40010,11.11,9.935,993.5
40020,11.12,9.685,968.5
40030,11.12,9.709,970.9
40040,11.12,9.898,989.8
40050,11.12,9.776,977.6
40060,11.13,9.721,972.1
40070,11.13,9.775,977.5
40080,11.13,5.948,594.8
40090,11.14,9.794,979.4
40100,11.14,8.468,846.8
40110,11.14,9.454,945.4
40120,11.14,9.628,962.8
40130,11.15,8.326,832.6
40140,11.15,9.759,975.9
40150,11.15,9.833,983.3
40160,11.16,9.832,983.2
40170,11.16,9.782,978.2
40180,11.16,9.746,974.6
40190,11.16,9.627,962.7
40200,11.17,9.895,989.5
40210,11.17,9.8,980.0
40220,11.17,9.778,977.8
40230,11.18,9.689,968.9
40240,11.18,9.898,989.8
40250,11.18,9.811,981.1
40260,11.18,6.202,620.2
40270,11.19,7.323,732.3
40280,11.19,6.601,660.1
40290,11.19,10.013,1001.3
40300,11.19,9.721,972.1
40310,11.2,9.915,991.5
40320,11.2,9.83,983.0
40330,11.2,9.765,976.5
40340,11.21,9.774,977.4
40350,11.21,8.757,875.7
40360,11.21,6.418,641.8
40370,11.21,9.703,970.3
40380,11.22,6.957,695.7
40390,11.22,7.561,756.1
40400,11.22,9.712,971.2
40410,11.22,9.879,987.9
40420,11.23,9.784,978.4
40430,11.23,9.781,978.1
40440,11.23,9.632,963.2
40450,11.24,9.944,994.4
40460,11.24,9.702,970.2
40470,11.24,9.776,977.6
40480,11.24,9.808,980.8
40490,11.25,9.851,985.1
40500,11.25,9.777,977.7
40510,11.25,9.96,996.0
40520,11.26,9.731,973.1
40530,11.26,9.963,996.3
40540,11.26,6.546,654.6
40550,11.26,8.652,865.2
40560,11.27,9.726,972.6
40570,11.27,9.62,962.0
40580,11.27,9.766,976.6
40590,11.28,9.838,983.8
40600,11.28,9.759,975.9
40610,11.28,9.783,978.3
40620,11.28,10.028,1002.8
40630,11.29,9.867,986.7
40640,11.29,10.033,1003.3
40650,11.29,10.108,1010.8
40660,11.29,9.745,974.5
40670,11.3,9.751,975.1
40680,11.3,7.932,793.2
40690,11.3,9.88,988.0
40700,11.31,9.853,985.3
40710,11.31,10.006,1000.6
40720,11.31,9.864,986.4
40730,11.31,8.484,848.4
40740,11.32,9.852,985.2
40750,11.32,9.856,985.6
40760,11.32,9.707,970.7
40770,11.32,9.778,977.8
40780,11.33,9.779,977.9
40790,11.33,9.949,994.9
40800,11.33,9.832,983.2
40810,11.34,9.77,977.0
40820,11.34,9.892,989.2
40830,11.34,9.957,995.7
40840,11.34,9.994,999.4
40850,11.35,10.04,1004.0
40860,11.35,7.052,705.2
40870,11.35,9.971,997.1
40880,11.36,9.689,968.9
40890,11.36,8.526,852.6
40900,11.36,9.838,983.8
40910,11.36,7.656,765.6
40920,11.37,9.882,988.2
40930,11.37,9.712,971.2
40940,11.37,9.774,977.4
40950,11.38,9.824,982.4
40960,11.38,9.92,992.0
40970,11.38,6.25,625.0
40980,11.38,9.844,984.4
40990,11.39,9.934,993.4
41000,11.39,7.4,740.0
41010,11.39,9.693,969.3
41020,11.39,9.767,976.7
41030,11.4,8.739,873.9
41040,11.4,9.78,978.0
41050,11.4,9.814,981.4
41060,11.41,9.872,987.2
41070,11.41,9.917,991.7
41080,11.41,9.991,999.1
41090,11.41,9.844,984.4
41100,11.42,8.318,831.8
41110,11.42,8.464,846.4
41120,11.42,8.602,860.2
41130,11.43,10.0,1000.0
41140,11.43,9.821,982.1
41150,11.43,9.907,990.7
41160,11.43,9.902,990.2
41170,11.44,9.84,984.0
41180,11.44,9.914,991.4
41190,11.44,9.956,995.6
41200,11.44,9.978,997.8
41210,11.45,9.967,996.7
41220,11.45,9.915,991.5
41230,11.45,9.962,996.2
41240,11.46,9.93,993.0
41250,11.46,9.876,987.6
41260,11.46,10.005,1000.5
41270,11.46,10.039,1003.9
41280,11.47,9.748,974.8
41290,11.47,8.276,827.6
41300,11.47,6.262,626.2
41310,11.47,9.82,982.0
41320,11.48,9.768,976.8
41330,11.48,9.892,989.2
41340,11.48,9.722,972.2
41350,11.49,9.824,982.4
41360,11.49,10.0,1000.0
41370,11.49,7.478,747.8
41380,11.49,9.987,998.7
41390,11.5,9.964,996.4
41400,11.5,9.951,995.1
41410,11.5,9.727,972.7
41420,11.51,9.913,991.3
41430,11.51,10.009,1000.9
41440,11.51,6.262,626.2
41450,11.51,9.898,989.8
41460,11.52,9.855,985.5
41470,11.52,6.668,666.8
41480,11.52,10.073,1007.3
41490,11.53,10.013,1001.3
41500,11.53,9.779,977.9
41510,11.53,9.963,996.3
41520,11.53,9.862,986.2
41530,11.54,9.96,996.0
41540,11.54,9.967,996.7
41550,11.54,9.975,997.5
41560,11.54,9.867,986.7
41570,11.55,9.985,998.5
41580,11.55,9.863,986.3
41590,11.55,9.945,994.5
41600,11.56,10.199,1019.9
41610,11.56,7.905,790.5
41620,11.56,10.044,1004.4
41630,11.56,9.982,998.2
41640,11.57,7.585,758.5
41650,11.57,9.945,994.5
41660,11.57,6.507,650.7
41670,11.57,9.925,992.5
41680,11.58,9.842,984.2
41690,11.58,9.919,991.9
41700,11.58,10.176,1017.6
41710,11.59,10.008,1000.8
41720,11.59,10.013,1001.3
41730,11.59,9.957,995.7
41740,11.59,9.892,989.2
41750,11.6,6.336,633.6
41760,11.6,9.954,995.4
41770,11.6,9.856,985.6
41780,11.61,10.028,1002.8
41790,11.61,9.659,965.9
41800,11.61,9.998,999.8
41810,11.61,7.394,739.4
41820,11.62,9.92,992.0
41830,11.62,9.875,987.5
41840,11.62,9.832,983.2
41850,11.62,9.885,988.5
41860,11.63,10.224,1022.4
41870,11.63,9.92,992.0
41880,11.63,9.925,992.5
41890,11.64,9.902,990.2
41900,11.64,9.977,997.7
41910,11.64,9.984,998.4
41920,11.64,9.979,997.9
41930,11.65,6.244,624.4
41940,11.65,10.0,1000.0
41950,11.65,9.917,991.7
41960,11.66,9.856,985.6
41970,11.66,6.289,628.9
41980,11.66,9.885,988.5
41990,11.66,9.996,999.6
42000,11.67,7.34,734.0
42010,11.67,10.066,1006.6
42020,11.67,10.199,1019.9
42030,11.68,8.077,807.7
42040,11.68,10.129,1012.9
42050,11.68,9.844,984.4
42060,11.68,6.062,606.2
42070,11.69,9.958,995.8
42080,11.69,10.037,1003.7
42090,11.69,9.876,987.6
42100,11.69,6.525,652.5
42110,11.7,6.796,679.6
42120,11.7,9.851,985.1
42130,11.7,10.05,1005.0
42140,11.71,9.918,991.8
42150,11.71,10.013,1001.3
42160,11.71,9.921,992.1
42170,11.71,9.782,978.2
42180,11.72,9.859,985.9
42190,11.72,10.012,1001.2
42200,11.72,9.855,985.5
42210,11.72,9.878,987.8
42220,11.73,9.965,996.5
42230,11.73,7.777,777.7
42240,11.73,10.152,1015.2
42250,11.74,9.955,995.5
42260,11.74,9.919,991.9
42270,11.74,10.05,1005.0
42280,11.74,9.989,998.9
42290,11.75,10.012,1001.2
42300,11.75,9.891,989.1
42310,11.75,10.053,1005.3
42320,11.76,10.042,1004.2
42330,11.76,9.866,986.6
42340,11.76,10.023,1002.3
42350,11.76,9.943,994.3
42360,11.77,7.928,792.8
42370,11.77,9.913,991.3
42380,11.77,10.002,1000.2
42390,11.78,9.918,991.8
42400,11.78,10.047,1004.7
42410,11.78,9.942,994.2
42420,11.78,9.864,986.4
42430,11.79,9.948,994.8
42440,11.79,10.049,1004.9
42450,11.79,10.038,1003.8
42460,11.79,10.009,1000.9
42470,11.8,10.019,1001.9
42480,11.8,10.073,1007.3
42490,11.8,9.917,991.7
42500,11.81,10.104,1010.4
42510,11.81,9.838,983.8
42520,11.81,6.605,660.5
42530,11.81,10.045,1004.5
42540,11.82,9.944,994.4
42550,11.82,9.969,996.9
42560,11.82,9.634,963.4
42570,11.82,9.913,991.3
42580,11.83,9.908,990.8
42590,11.83,10.023,1002.3
42600,11.83,10.15,1015.0
42610,11.84,7.116,711.6
42620,11.84,10.035,1003.5
42630,11.84,9.881,988.1
42640,11.84,9.839,983.9
42650,11.85,9.863,986.3
42660,11.85,9.931,993.1
42670,11.85,9.843,984.3
42680,11.86,8.139,813.9
42690,11.86,10.006,1000.6
42700,11.86,10.06,1006.0
42710,11.86,9.831,983.1
42720,11.87,9.993,999.3
42730,11.87,9.938,993.8
42740,11.87,9.875,987.5
42750,11.88,9.883,988.3
42760,11.88,10.126,1012.6
42770,11.88,9.952,995.2
42780,11.88,10.027,1002.7
